"stone","zone","tomb","form","material","ulx","uly","lrx","lry","condition"
"S2359","Zona Terza",,"CROSS","stone",3064.681047,122.92686099999992,3072.316025,128.10859099999993,"reasonable"
"S2360","Zona Terza",407,"PLB","stone",3075.01224,123.65103199999999,3080.903298,125.61245200000008,"reasonable"
"S2361","Zona Terza",335,"CROSS","stone",3084.865875,124.47740199999998,3091.112386,128.41833999999994,"good"
"S2362","Zona Terza",,"PLG","stone",3094.328789,123.30670200000009,3101.215036,126.54703900000004,"reasonable"
"S2363","Zona Terza",1895,"BUILD","stone",3122.286148,116.23092700000007,3157.757632,154.11530500000003,"reasonable"
"S2364","Zona Terza",,"PLB","stone",3159.480456,125.72499900000003,3166.2453,132.49783000000002,"reasonable"
"S2365","Zona Terza",,"CROSS","stone",2921.916332,152.579021,2927.220285,155.2669330000001,"excellent"
"S2366","Zona Terza",,"OSS","stone",2934.446786,157.46724599999993,2955.804815,169.15322500000002,"good"
"S2367","Zona Terza",,"PLB","stone",2963.709953,152.49299799999994,2971.516064,155.4417699999999,"excellent"
"S2368","Zona Terza",1076,"CROSS","stone",2978.010461,152.784627,2986.00814,158.99057100000005,"reasonable"
"S2369","Zona Terza",1127,"LEDG","stone",2996.262943,154.19775600000003,3005.064491,174.49645399999997,"good"
"S2370","Zona Terza",555,"CROSS","stone",3017.806552,156.02758300000005,3023.001726,161.2227559999999,"reasonable"
"S2371","Zona Terza",,"CROSS","stone",3031.232972,154.22052099999996,3041.246132,175.53828299999998,"reasonable"
"S2372","Zona Terza",330,"OSS","stone",3044.624929,156.55737399999998,3067.601405,177.44698800000003,"reasonable"
"S2373","Zona Terza",,"CROSS","stone",3073.074607,159.69174799999996,3077.538387,164.97285999999997,"good"
"S2374","Zona Terza",,"PLB","stone",3085.613653,158.93342099999995,3091.063658,162.91758800000002,"reasonable"
"S2375","Zona Terza",752,"CROSS","stone",3096.53875,155.48831399999995,3107.246247,177.20386599999995,"reasonable"
"S2376","Zona Terza",1891,"PLB","stone",3125.569091,156.5851849999999,3134.954378,159.00359600000002,"reasonable"
"S2377","Zona Terza",183,"OSS","stone",3139.056436,157.002299,3165.065311,181.21826599999997,"reasonable"
"S2378","Zona Terza",,"CROSS","stone",3147.817605,188.06868799999995,3157.836095,207.566007,"reasonable"
"S2379","Zona Terza",,"PLB","stone",3135.493311,188.24304600000005,3144.386724,190.91006000000004,"reasonable"
"S2380","Zona Terza",,"PLB","stone",3124.631313,188.19836499999997,3128.416527,193.24236299999995,"bad"
"S2381","Zona Terza",,"PLB","stone",3109.841767,189.590508,3115.302426,194.10403099999996,"good"
"S2382","Zona Terza",,"CROSS","stone",3095.929171,189.39150800000004,3101.557639,203.690068,"good"
"S2383","Zona Terza",,"CROSS","stone",3080.562277,187.60669299999995,3088.573479,192.91706499999998,"good"
"S2384","Zona Terza",,"CROSS","stone",3068.633557,186.74930800000004,3077.320627,205.33383400000002,"bad"
"S2385","Zona Terza",,"OSS","stone",3042.530457,182.36951599999998,3066.158914,206.13381500000003,"good"
"S2386","Zona Terza",,"CROSS","stone",3026.613958,184.972845,3034.071238,188.14315599999998,"excellent"
"S2387","Zona Terza",,"CROSS","stone",3009.261025,184.246168,3018.755698,190.04001700000003,"excellent"
"S2388","Zona Terza",,"HEAD","stone",2996.353736,183.45477300000005,3005.263105,187.57953999999995,"reasonable"
"S2389","Zona Terza",,"CROSS","stone",2982.134715,183.42201899999998,2991.666018,191.717169,"good"
"S2390","Zona Terza",1890,"CROSS","stone",2969.511659,183.463125,2976.954781,189.09362499999997,"reasonable"
"S2391","Zona Terza",1889,"CROSS","stone",2953.916663,183.043816,2962.910571,200.87857299999996,"good"
"S2392","Zona Terza",1888,"LEDG","stone",2940.309265,184.26311299999998,2948.256023,197.64178200000003,"good"
"S2393","Zona Terza",1887,"CROSS","stone",2925.601655,181.446556,2935.506056,200.18768699999998,"excellent"
"S2394","Zona Terza",,"LEDG","stone",2930.487084,209.81099500000005,2941.608291,227.59978,"excellent"
"S2395","Zona Terza",,"CROSS","stone",2956.094484,211.14048100000002,2962.140836,216.51004999999998,"reasonable"
"S2396","Zona Terza",,"STAT","stone",2966.206291,210.84745299999997,2972.303177,215.43116399999997,"good"
"S2397","Zona Terza",,"HEAD","stone",2975.475989,211.301968,2982.351275,213.315242,"excellent"
"S2398","Zona Terza",,"PLB","stone",2987.414764,214.76390700000002,2994.59442,217.93642499999999,"reasonable"
"S2399","Zona Terza",1217,"LEDG","stone",2999.609351,215.40125,3012.515002,226.90991499999996,"excellent"
"S2400","Zona Terza",,"CROSS","stone",3027.561499,214.49440600000003,3036.303852,230.840376,"good"
"S2401","Zona Terza",825,"LEDG","stone",3043.703588,216.112975,3048.578428,229.36073299999998,"good"
"S2402","Zona Terza",30,"PLB","stone",3056.46643,213.76451199999997,3061.422754,217.48057300000005,"reasonable"
"S2403","Zona Terza",,"PLB","stone",3066.172302,214.21803899999998,3073.8533,219.17234700000006,"excellent"
"S2404","Zona Terza",,"unknown","stone",3077.243837,215.96095200000002,3083.482609,219.42041500000005,"good"
"S2405","Zona Terza",,"CROSS","stone",3090.195419,215.67135299999995,3095.594856,220.93295899999998,"reasonable"
"S2406","Zona Terza",928,"LEDG","stone",3103.506978,217.77041599999995,3111.304039,232.51935000000003,"good"
"S2407","Zona Terza",,"HEAD","stone",3117.98692,215.83866999999998,3126.630564,221.86997099999996,"reasonable"
"S2408","Zona Terza",,"LEDG","stone",3130.527997,217.48236399999996,3135.962703,229.630131,"excellent"
"S2409","Zona Terza",,"LEDG","stone",3140.959324,217.83313999999996,3146.911535,230.25096199999996,"excellent"
"S2410","Zona Terza",,"CROSS","stone",3153.424902,219.001307,3156.68038,220.616717,"reasonable"
"S2411","Zona Terza",1883,"HEAD","stone",2927.988968,234.75582599999996,2936.762568,239.28564100000006,"reasonable"
"S2412","Zona Terza",1200,"LEDG","stone",2952.020945,236.00485200000003,2963.311155,253.28379400000006,"reasonable"
"S2413","Zona Terza",,"PLG","stone",2977.861792,238.08332299999995,2983.36303,241.37350600000002,"reasonable"
"S2414","Zona Terza",734,"CROSS","stone",2988.36952,236.22062500000004,2998.496991,256.0303,"good"
"S2415","Zona Terza",1296,"HEAD","stone",3003.524823,238.624231,3007.873705,242.274763,"excellent"
"S2416","Zona Terza",182,"CROSS","stone",3014.655759,238.51586299999997,3021.600632,243.671829,"excellent"
"S2417","Zona Terza",319,"CROSS","stone",3029.028298,240.213621,3034.432594,245.35134300000004,"good"
"S2418","Zona Terza",,"PLB","stone",3043.02278,240.75842899999998,3047.831867,244.32536400000004,"reasonable"
"S2419","Zona Terza",235,"HEAD","stone",3054.288247,239.59180400000002,3062.297791,244.12424399999998,"good"
"S2420","Zona Terza",1069,"HEAD","stone",3067.096787,240.03094099999998,3074.680133,242.35006599999997,"reasonable"
"S2421","Zona Terza",775,"HEAD","stone",3078.350782,240.90040199999999,3085.004006,247.00047600000005,"good"
"S2422","Zona Terza",1259,"CROSS","stone",3089.652242,239.87176599999998,3098.338386,243.246895,"good"
"S2423","Zona Terza",1182,"LEDG","stone",3102.520367,241.217762,3111.007206,258.66725399999996,"reasonable"
"S2424","Zona Terza",,"PLG","stone",3117.666553,243.321871,3123.305945,253.359553,"reasonable"
"S2425","Zona Terza",,"CROSS","stone",3130.100633,241.61359200000004,3134.449004,245.68251699999996,"reasonable"
"S2426","Zona Terza",,"CROSS","stone",3139.430665,241.87948000000006,3148.042982,246.90622099999996,"reasonable"
"S2427","Zona Terza",,"LEDG","stone",3151.712469,243.38992299999995,3159.327608,258.25343399999997,"reasonable"
"S2428","Zona Terza",,"LEDG","stone",3150.182962,269.400763,3158.313006,282.929661,"reasonable"
"S2429","Zona Terza",,"CROSS","stone",3136.255789,268.012204,3145.821023,272.86273700000004,"excellent"
"S2430","Zona Terza",376,"CROSS","stone",3124.739107,268.084475,3130.781856,272.59494300000006,"excellent"
"S2431","Zona Terza",1180,"HEAD","stone",3109.834057,267.38546599999995,3117.011529,271.23633199999995,"reasonable"
"S2432","Zona Terza",2,"PLB","stone",3097.491559,266.70752500000003,3103.945496,268.71301900000003,"reasonable"
"S2433","Zona Terza",1257,"CROSS","stone",3083.119758,266.541519,3091.880179,271.449339,"reasonable"
"S2434","Zona Terza",757,"CROSS","stone",3073.358798,265.76980000000003,3077.816006,270.36325899999997,"bad"
"S2435","Zona Terza",,"CROSS","stone",3060.433202,265.21462699999995,3065.909971,270.13327200000003,"good"
"S2436","Zona Terza",2,"HEAD","stone",3045.696154,264.73160099999996,3054.395683,267.047199,"reasonable"
"S2437","Zona Terza",,"CROSS","stone",3032.187627,264.46174499999995,3040.624552,270.81086300000004,"reasonable"
"S2438","Zona Terza",,"PLB","stone",3018.193972,264.42239099999995,3025.48657,267.116356,"bad"
"S2439","Zona Terza",2,"PLB","stone",3006.406156,263.788675,3012.592764,266.237851,"bad"
"S2440","Zona Terza",,"HEAD","stone",2991.593693,262.732746,3001.576143,267.71881199999996,"good"
"S2441","Zona Terza",,"LEDG","stone",2980.853593,263.64062,2987.88382,277.846947,"bad"
"S2442","Zona Terza",1198,"CHEST","stone",2957.291854,264.629195,2969.985207,271.253053,"reasonable"
"S2443","Zona Terza",,"PLB","stone",2942.395327,264.91573500000004,2949.542566,268.430076,"reasonable"
"S2444","Zona Terza",1882,"CROSS","stone",2927.554813,288.87028399999997,2933.305055,293.363298,"reasonable"
"S2445","Zona Terza",1109,"HEAD","stone",2939.048728,288.30901700000004,2947.696634,306.792408,"good"
"S2446","Zona Terza",,"CROSS","stone",2958.021059,289.79933100000005,2963.766712,294.86641499999996,"good"
"S2447","Zona Terza",,"CROSS","stone",2969.947908,290.15250100000003,2975.213768,295.00604699999997,"reasonable"
"S2448","Zona Terza",30,"CROSS","stone",2982.787718,289.01768100000004,2986.186307,291.179856,"reasonable"
"S2449","Zona Terza",1346,"HEAD","stone",2994.174964,289.745007,2999.798582,292.04423299999996,"good"
"S2450","Zona Terza",,"PLB","stone",3005.881505,291.22534199999996,3010.890544,295.55301999999995,"reasonable"
"S2451","Zona Terza",,"CROSS","stone",3013.086446,292.508648,3017.453919,295.076059,"bad"
"S2452","Zona Terza",1085,"WRETH","stone",3020.638313,290.93451300000004,3028.838475,297.33800499999995,"good"
"S2453","Zona Terza",1310,"CROSS","stone",3035.283013,290.50938599999995,3041.019585,295.566008,"reasonable"
"S2454","Zona Terza",,"LEDG","stone",3046.063815,291.671603,3054.938442,309.17837599999996,"bad"
"S2455","Zona Terza",917,"BUILD","stone",3058.738027,300.34079599999995,3068.52335,310.80753500000003,"excellent"
"S2456","Zona Terza",,"CROSS","stone",3075.535302,293.528767,3081.243103,298.41599800000006,"good"
"S2457","Zona Terza",,"PLB","stone",3086.439197,293.500235,3095.142353,296.10004100000003,"good"
"S2458","Zona Terza",1232,"PLB","stone",3099.795088,294.191997,3106.915645,302.640351,"reasonable"
"S2459","Zona Terza",1231,"HEAD","stone",3112.226476,294.46358599999996,3120.249693,297.12300500000003,"good"
"S2460","Zona Terza",,"PLB","stone",3124.350491,294.92409999999995,3133.337342,297.674846,"reasonable"
"S2461","Zona Terza",,"PLB","stone",3137.352839,295.100421,3145.089393,298.54446600000006,"good"
"S2462","Zona Terza",,"PLB","stone",3150.474785,295.95697199999995,3158.781845,298.124375,"bad"
"S2463","Zona Terza",,"CROSS","stone",3148.582387,321.483106,3158.666304,326.390526,"good"
"S2464","Zona Terza",,"PLB","stone",3136.378077,323.90887599999996,3143.336839,326.95978,"bad"
"S2465","Zona Terza",1143,"HEAD","stone",3122.506979,321.451864,3130.35467,323.717903,"good"
"S2466","Zona Terza",762,"CROSS","stone",3108.336748,320.97616000000005,3116.33592,327.439793,"good"
"S2467","Zona Terza",1277,"CROSS","stone",3066.571464,319.72970599999996,3074.207873,336.82035299999995,"good"
"S2468","Zona Terza",30,"PLG","stone",3054.857309,318.75226799999996,3062.107413,323.409626,"reasonable"
"S2469","Zona Terza",,"CROSS","stone",3042.631756,318.067728,3050.300833,322.600278,"bad"
"S2470","Zona Terza",1334,"HEAD","stone",3028.425514,317.60896,3035.990405,320.28212599999995,"reasonable"
"S2471","Zona Terza",1343,"CROSS","stone",3016.085713,317.40657999999996,3021.602221,320.72310500000003,"reasonable"
"S2472","Zona Terza",417,"PLB","stone",3002.467464,316.88686500000006,3009.951539,320.524319,"reasonable"
"S2473","Zona Terza",66,"LEDG","stone",2985.265787,318.808807,2992.031572,332.200144,"good"
"S2474","Zona Terza",,"CROSS","stone",2964.409723,315.44363899999996,2971.977516,319.796871,"good"
"S2475","Zona Terza",,"CROSS","stone",2952.234076,319.253963,2958.834885,323.62534800000003,"reasonable"
"S2476","Zona Terza",,"STAT","stone",2936.507089,313.66680099999996,2943.991128,330.66321800000003,"reasonable"
"S2477","Zona Terza",1878,"COPE","stone",2922.311062,313.35434599999996,2932.339779,332.920479,"good"
"S2478","Zona Terza",1881,"CROSS","stone",2921.898327,341.23524199999997,2928.519211,346.19012,"reasonable"
"S2479","Zona Terza",1880,"CROSS","stone",2934.251326,341.655942,2940.153841,345.74843599999997,"reasonable"
"S2480","Zona Terza",1256,"CROSS","stone",2946.013165,341.973119,2951.778454,346.20760099999995,"reasonable"
"S2481","Zona Terza",1233,"HEAD","stone",2956.04154,340.029942,2961.41804,344.439297,"good"
"S2482","Zona Terza",1098,"CROSS","stone",2967.787674,342.370764,2973.215145,347.38762499999996,"good"
"S2483","Zona Terza",1345,"CROSS","stone",2979.860972,342.86570900000004,2985.073569,347.800159,"reasonable"
"S2484","Zona Terza",1344,"CROSS","stone",2992.91982,343.28097,2998.349707,348.16405999999995,"reasonable"
"S2485","Zona Terza",,"PLG","stone",3002.805434,343.34299,3011.964187,353.98993700000005,"good"
"S2486","Zona Terza",,"LEDG","stone",3015.215371,343.611229,3023.902853,362.095325,"good"
"S2487","Zona Terza",,"CROSS","stone",3028.743787,345.638228,3034.926533,350.288455,"good"
"S2488","Zona Terza",1333,"CROSS","stone",3041.177344,344.76462100000003,3049.877519,351.689215,"reasonable"
"S2489","Zona Terza",1172,"PLB","stone",3053.164059,344.902958,3060.819713,353.25046999999995,"reasonable"
"S2490","Zona Terza",1016,"HEAD","stone",3065.040316,345.02223100000003,3074.433683,349.80807000000004,"excellent"
"S2491","Zona Terza",877,"HEAD","stone",3078.26541,345.99571100000003,3086.96992,348.06571399999996,"good"
"S2492","Zona Terza",1308,"LEDG","stone",3091.962244,346.424845,3101.395465,364.928446,"good"
"S2493","Zona Terza",973,"PLB","stone",3105.830157,348.588345,3112.154331,352.547062,"good"
"S2494","Zona Terza",1305,"HEAD","stone",3118.073942,349.123914,3125.636776,351.233119,"excellent"
"S2495","Zona Terza",,"PED","stone",3129.111435,349.310966,3137.275132,354.559427,"reasonable"
"S2496","Zona Terza",1099,"LEDG","stone",3145.340178,349.79753700000003,3154.536456,367.13980000000004,"good"
"S2497","Zona Terza",1073,"LEDG","stone",3138.848773,374.487793,3149.112105,393.00153,"good"
"S2498","Zona Terza",,"PLB","stone",3121.777787,377.04883400000006,3130.510579,382.730693,"reasonable"
"S2499","Zona Terza",1218,"HEAD","stone",3107.53916,373.01591299999995,3117.785829,392.974421,"excellent"
"S2500","Zona Terza",1234,"CROSS","stone",3095.68116,373.58396100000004,3101.852043,378.77682200000004,"reasonable"
"S2501","Zona Terza",1258,"HEAD","stone",3081.890067,372.279549,3089.783676,375.36488299999996,"good"
"S2502","Zona Terza",1847,"CROSS","stone",3067.738815,372.48517100000004,3074.356065,377.712444,"reasonable"
"S2503","Zona Terza",,"HEAD","stone",3053.694417,371.810392,3062.403705,374.03348800000003,"reasonable"
"S2504","Zona Terza",1142,"LEDG","stone",3042.279184,373.167381,3047.859587,387.63304100000005,"good"
"S2505","Zona Terza",,"PLG","stone",3029.028014,371.754193,3037.356868,374.63537900000006,"reasonable"
"S2506","Zona Terza",30,"PLG","stone",3016.021959,372.38790600000004,3022.969969,375.668726,"good"
"S2507","Zona Terza",,"PLB","stone",3002.976308,372.19889,3009.635552,375.58365200000003,"good"
"S2508","Zona Terza",1252,"CROSS","stone",2989.877866,370.85732700000005,2996.284691,375.219109,"reasonable"
"S2509","Zona Terza",1363,"CROSS","stone",2974.919421,368.92283499999996,2983.182115,374.386624,"good"
"S2510","Zona Terza",1364,"CROSS","stone",2954.968908,369.16063899999995,2964.82999,375.41789800000004,"good"
"S2511","Zona Terza",1455,"CROSS","stone",2933.774138,367.149044,2942.3562,372.260261,"reasonable"
"S2512","Zona Terza",1309,"HEAD","stone",2922.386892,366.489511,2927.851332,369.99623799999995,"reasonable"
"S2513","Zona Terza",547,"LEDG","stone",2914.813633,394.132832,2929.517696,413.83193400000005,"reasonable"
"S2514","Zona Terza",,"HEAD","stone",2936.356031,396.50127299999997,2942.137361,400.690701,"excellent"
"S2515","Zona Terza",,"CROSS","stone",2943.181166,395.667327,2951.541315,414.02619000000004,"excellent"
"S2516","Zona Terza",547,"PLB","stone",2964.902593,401.876042,2970.973606,406.27302399999996,"reasonable"
"S2517","Zona Terza",787,"PLG","stone",2979.137307,397.20473000000004,2985.579651,401.903142,"good"
"S2518","Zona Terza",,"HEAD","stone",2990.809583,397.45333000000005,2999.043481,401.299623,"good"
"S2519","Zona Terza",,"HEAD","stone",3001.989117,397.724556,3011.226378,401.85124599999995,"good"
"S2520","Zona Terza",1269,"PLG","stone",3016.448447,399.369098,3023.371928,403.130666,"good"
"S2521","Zona Terza",1269,"PLG","stone",3015.828851,406.60025800000005,3021.936266,408.60819100000003,"good"
"S2522","Zona Terza",1253,"HEAD","stone",3041.906451,399.093264,3050.264327,401.93046000000004,"reasonable"
"S2523","Zona Terza",1175,"HEAD","stone",3055.027019,399.391345,3063.690146,402.184701,"good"
"S2524","Zona Terza",,"HEAD","stone",3066.911877,401.54280600000004,3075.484321,415.13793999999996,"excellent"
"S2525","Zona Terza",1118,"CROSS","stone",3082.542981,400.01212,3088.870732,406.18220199999996,"good"
"S2526","Zona Terza",1084,"CROSS","stone",3094.131325,400.26826100000005,3101.696624,406.721449,"excellent"
"S2527","Zona Terza",1014,"HEAD","stone",3111.241564,403.62438699999996,3122.033539,408.43234099999995,"excellent"
"S2528","Zona Terza",,"HEAD","stone",3141.778304,474.86832000000004,3151.186929,478.59583499999997,"excellent"
"S2529","Zona Terza",,"CROSS","stone",3124.790395,474.347267,3134.221496,477.909766,"excellent"
"S2530","Zona Terza",566,"LEDG","stone",3108.026575,474.15189,3116.430686,491.34229200000004,"good"
"S2531","Zona Terza",,"PLB","stone",3089.805305,474.303726,3096.692497,481.039532,"reasonable"
"S2532","Zona Terza",410,"PLB","stone",3075.788318,472.21309099999996,3082.062839,477.05791999999997,"reasonable"
"S2533","Zona Terza",,"CROSS","stone",3063.327085,472.199244,3073.368422,477.254635,"good"
"S2534","Zona Terza",,"LEDG","stone",3050.70368,475.032638,3056.209684,486.81342900000004,"good"
